Time (UTC),Latitude,Longitude,Hm0 (m),Hmax_up (m),Tm01 (s),Pdirnaut (waves coming from deg),Meandir (waves coming from deg),Bat_voltageAvg
2022-07-24 14:23:43,-58.7764664,0.6041281,5.946,12.302,9.800,292,301,3.56
2022-07-24 14:45:34,-58.7792816,0.6125456,5.922,7.850,9.600,294,306,3.56
2022-07-24 15:07:24,-58.7830772,0.6217590,5.948,7.788,9.800,292,300,3.56
2022-07-24 15:29:15,-58.7857170,0.6292285,5.189,8.087,9.600,299,301,3.56
2022-07-24 15:51:06,-58.7893181,0.6406200,5.923,8.403,9.800,296,304,3.56
2022-07-24 16:12:56,-58.7915764,0.6490662,5.167,8.147,9.500,293,298,3.55
2022-07-24 16:34:47,-58.7936325,0.6562070,5.044,7.961,9.400,299,303,3.56
2022-07-24 16:56:38,-58.7972527,0.6646822,5.753,8.763,10.100,300,297,3.56
2022-07-24 17:18:29,-58.7998009,0.6735079,5.136,8.430,9.600,302,301,3.55
2022-07-24 17:40:19,-58.8013191,0.6823638,4.890,6.524,9.200,300,304,3.56
2022-07-24 18:02:10,-58.8028603,0.6925389,4.684,7.062,9.500,295,305,3.55
2022-07-24 18:24:01,-58.8045578,0.6987105,4.655,10.625,9.000,297,303,3.56
2022-07-24 18:45:51,-58.8076172,0.7055530,4.960,7.974,9.400,291,297,3.56
2022-07-24 19:07:42,-58.8100090,0.7126899,4.908,8.932,9.800,289,301,3.56
2022-07-24 19:29:33,-58.8115578,0.7191930,5.374,7.741,9.700,302,303,3.56
2022-07-24 19:51:24,-58.8134651,0.7273198,5.476,9.043,10.200,295,300,3.56
2022-07-24 20:13:14,-58.8150673,0.7342519,5.742,7.884,10.200,291,303,3.56
2022-07-24 20:35:05,-58.8167801,0.7412306,6.123,7.574,10.800,295,300,3.56
2022-07-24 20:56:56,-58.8180275,0.7506406,5.046,6.231,9.700,312,303,3.56
2022-07-24 21:18:47,-58.8193398,0.7581139,5.631,7.602,10.200,295,302,3.55
2022-07-24 21:40:37,-58.8201141,0.7673454,5.392,7.881,9.800,301,307,3.56
2022-07-24 22:02:28,-58.8201485,0.7749543,5.393,8.519,10.000,299,305,3.56
2022-07-24 22:24:19,-58.8199730,0.7835073,4.733,7.823,9.600,301,308,3.55
2022-07-24 22:46:09,-58.8188095,0.7970279,5.533,8.862,10.200,298,305,3.56
2022-07-24 23:08:00,-58.8170319,0.8076842,6.302,9.543,10.700,310,308,3.56
2022-07-24 23:29:51,-58.8151550,0.8175219,5.866,8.114,10.400,298,306,3.56
2022-07-24 23:51:42,-58.8131638,0.8300299,5.850,8.764,10.300,304,308,3.55
2022-07-25 00:13:32,-58.8113022,0.8402906,5.396,7.225,10.200,301,305,3.56
2022-07-25 00:35:23,-58.8093071,0.8495177,5.692,8.851,10.000,306,308,3.56
2022-07-25 00:57:14,-58.8081284,0.8594337,5.732,8.581,10.000,306,306,3.55
2022-07-25 01:19:04,-58.8078728,0.8677071,5.723,8.624,9.900,312,308,3.56
2022-07-25 01:40:55,-58.8073235,0.8791223,5.399,8.660,10.200,293,302,3.55
2022-07-25 02:02:46,-58.8066292,0.8888499,5.891,9.198,10.400,303,307,3.56
2022-07-25 02:24:37,-58.8058357,0.8993006,5.025,7.261,9.300,300,305,3.55
2022-07-25 02:46:27,-58.8047485,0.9130763,5.558,7.405,9.800,302,308,3.56
2022-07-25 03:08:18,-58.8039093,0.9242158,5.502,8.288,9.900,305,303,3.56
2022-07-25 03:30:09,-58.8031540,0.9349874,5.732,9.057,10.100,305,306,3.56
2022-07-25 03:51:59,-58.8023186,0.9493051,5.889,8.681,10.400,306,307,3.56
2022-07-25 04:13:50,-58.8006401,0.9610014,6.281,8.418,10.400,301,305,3.56
2022-07-25 04:35:41,-58.7981644,0.9745205,5.273,9.566,9.700,299,308,3.56
2022-07-25 04:57:32,-58.7957954,0.9852727,5.564,9.603,9.800,300,308,3.56
2022-07-25 05:19:22,-58.7935791,0.9960162,5.431,8.004,9.800,298,304,3.56
2022-07-25 05:41:13,-58.7904968,1.0082284,5.589,9.818,10.200,306,311,3.55
2022-07-25 06:03:04,-58.7878418,1.0177919,5.626,9.352,9.900,303,308,3.56
2022-07-25 06:24:55,-58.7852478,1.0269707,4.840,7.905,9.600,298,306,3.56
2022-07-25 06:46:45,-58.7816238,1.0377251,5.426,7.746,9.700,309,307,3.55
2022-07-25 07:08:36,-58.7794189,1.0465055,4.900,7.977,9.400,310,309,3.56
2022-07-25 07:30:27,-58.7766647,1.0550863,5.055,6.527,9.500,316,315,3.56
2022-07-25 07:52:17,-58.7726784,1.0651776,5.111,6.500,10.200,303,309,3.56
2022-07-25 08:14:08,-58.7697906,1.0722945,4.783,6.131,9.400,307,310,3.56
2022-07-25 08:35:59,-58.7658119,1.0799097,4.358,6.584,8.900,299,312,3.56
2022-07-25 08:57:50,-58.7626953,1.0845799,4.607,6.317,9.100,313,315,3.55
2022-07-25 09:19:40,-58.7599983,1.0886250,4.367,7.119,9.100,295,307,3.56
2022-07-25 09:41:31,-58.7563248,1.0945846,4.483,6.716,9.300,310,315,3.55
2022-07-25 10:03:22,-58.7535286,1.0987275,4.282,7.098,8.800,320,314,3.55
2022-07-25 10:25:12,-58.7511635,1.1028571,4.878,7.477,10.100,297,309,3.56
2022-07-25 10:47:03,-58.7481232,1.1069096,4.466,7.005,10.300,304,310,3.55
2022-07-25 11:08:54,-58.7455292,1.1104901,4.250,7.461,9.200,301,317,3.55
2022-07-25 11:30:45,-58.7407036,1.1139773,3.932,6.155,8.800,303,317,3.56
2022-07-25 11:52:35,-58.7369652,1.1168181,4.394,6.641,9.700,307,321,3.56
2022-07-25 12:14:26,-58.7328758,1.1187257,4.138,6.606,9.200,307,313,3.56
2022-07-25 12:36:17,-58.7280884,1.1201674,4.670,7.956,9.700,313,319,3.55
2022-07-25 12:58:07,-58.7240067,1.1208909,4.269,6.170,9.400,314,318,3.55
2022-07-25 13:19:58,-58.7201614,1.1210581,3.369,6.505,8.800,303,314,3.56
2022-07-25 13:41:49,-58.7145233,1.1200752,3.852,5.743,9.100,323,325,3.56
2022-07-25 14:03:40,-58.7098961,1.1177070,4.177,5.669,9.100,325,323,3.55
2022-07-25 14:25:30,-58.7049217,1.1144882,3.957,5.393,9.000,315,319,3.56
2022-07-25 14:47:21,-58.6988983,1.1105014,4.104,5.780,9.400,310,320,3.56
2022-07-25 15:09:12,-58.6945724,1.1074502,3.498,4.709,9.100,314,316,3.56
2022-07-25 15:31:03,-58.6892242,1.1037784,4.038,5.431,9.800,304,316,3.56
2022-07-25 15:52:53,-58.6847954,1.1011142,3.500,5.171,9.200,307,322,3.55
2022-07-25 16:14:44,-58.6804848,1.0991868,3.438,5.836,8.900,311,319,3.56
2022-07-25 16:36:35,-58.6749306,1.0975271,3.563,4.866,8.900,303,318,3.56
2022-07-25 16:58:25,-58.6701698,1.0964552,3.328,5.537,9.000,296,316,3.56
2022-07-25 17:20:16,-58.6651382,1.0955390,3.482,4.361,9.300,311,319,3.56
2022-07-25 17:42:07,-58.6586113,1.0937648,3.423,5.261,9.100,322,319,3.56
2022-07-25 18:03:58,-58.6536179,1.0916363,3.341,4.742,9.000,316,315,3.55
2022-07-25 18:25:48,-58.6472778,1.0897050,3.569,5.133,9.300,303,309,3.56
2022-07-25 18:47:39,-58.6421776,1.0881382,3.648,6.480,9.100,306,312,3.53
2022-07-25 19:09:30,-58.6370697,1.0863467,3.004,3.893,8.500,302,309,3.56
2022-07-25 19:31:20,-58.6314545,1.0847096,3.244,4.925,9.200,314,313,3.50
2022-07-25 19:53:11,-58.6267891,1.0832354,3.100,5.250,8.700,310,314,3.48
2022-07-25 20:15:02,-58.6225204,1.0818586,3.036,5.178,8.700,323,314,3.48
2022-07-25 20:36:53,-58.6171532,1.0806804,2.911,3.790,8.700,319,313,3.50
2022-07-25 20:58:43,-58.6130447,1.0805352,2.976,5.608,9.000,306,314,3.52
2022-07-25 21:20:34,-58.6074181,1.0821176,2.594,3.912,9.000,309,315,3.53
2022-07-25 21:42:25,-58.6022263,1.0845424,2.845,3.836,9.700,304,316,3.54
2022-07-25 22:04:15,-58.5963974,1.0881639,2.554,4.258,9.100,321,322,3.55
2022-07-25 22:26:06,-58.5890160,1.0921365,2.476,3.456,10.000,303,313,3.54
2022-07-25 22:47:57,-58.5834236,1.0944951,2.504,3.152,9.800,315,317,3.55
2022-07-25 23:09:48,-58.5780754,1.0967441,2.200,4.081,9.400,309,317,3.56
2022-07-25 23:31:38,-58.5714188,1.0991312,2.569,3.730,9.800,329,322,3.54
2022-07-25 23:53:29,-58.5665092,1.1004502,2.370,3.500,9.300,315,322,3.52
2022-07-26 00:15:20,-58.5612984,1.1020985,2.160,3.312,9.700,320,316,3.54
2022-07-26 00:37:11,-58.5551567,1.1030642,2.342,3.398,9.700,336,317,3.55
2022-07-26 00:59:01,-58.5504951,1.1037254,2.290,4.397,10.200,310,315,3.54
2022-07-26 01:20:52,-58.5447502,1.1052639,2.485,3.241,10.300,301,307,3.55
2022-07-26 01:42:43,-58.5400772,1.1064520,2.307,2.849,10.100,307,313,3.55
2022-07-26 02:04:33,-58.5355453,1.1074091,2.072,3.415,9.800,295,314,3.56
2022-07-26 02:26:24,-58.5303535,1.1081614,2.339,3.329,9.900,308,323,3.54
2022-07-26 02:48:15,-58.5263863,1.1085387,1.964,2.932,9.600,310,321,3.55
2022-07-26 03:10:06,-58.5226669,1.1089214,2.172,3.264,9.800,321,317,3.56
2022-07-26 03:31:56,-58.5185356,1.1091841,1.938,3.818,9.800,305,317,3.54
2022-07-26 03:53:47,-58.5150070,1.1092066,2.294,2.938,10.000,305,315,3.56
2022-07-26 04:15:38,-58.5107460,1.1089940,1.985,3.176,10.100,322,315,3.51
2022-07-26 04:37:28,-58.5076485,1.1075686,1.904,2.751,9.500,312,322,3.52
2022-07-26 04:59:19,-58.5050163,1.1064358,1.956,2.886,9.900,317,320,3.55
2022-07-26 05:21:10,-58.5020485,1.1052626,2.237,4.522,9.600,316,329,3.56
2022-07-26 05:43:01,-58.4996872,1.1045084,2.066,3.637,10.100,304,320,3.55
2022-07-26 06:04:51,-58.4975624,1.1042479,1.868,2.929,9.500,328,327,3.56
2022-07-26 06:26:42,-58.4950905,1.1041011,1.894,2.593,9.900,338,325,3.55
2022-07-26 06:48:33,-58.4935875,1.1042821,2.026,4.056,9.800,324,319,3.56
2022-07-26 07:10:23,-58.4921150,1.1058736,1.830,2.904,9.800,305,316,3.54
2022-07-26 07:32:14,-58.4894257,1.1097165,1.857,2.989,9.700,308,318,3.55
2022-07-26 07:54:05,-58.4870796,1.1134543,2.036,2.562,10.000,327,322,3.56
2022-07-26 08:15:56,-58.4842033,1.1177696,1.801,2.311,9.500,308,326,3.53
2022-07-26 08:37:46,-58.4814987,1.1208996,1.872,2.682,9.400,317,319,3.56
2022-07-26 08:59:37,-58.4791374,1.1233701,2.012,2.899,9.800,314,316,3.53
2022-07-26 09:21:28,-58.4762192,1.1260693,1.962,2.895,10.000,314,316,3.53
2022-07-26 09:43:19,-58.4738808,1.1283648,1.735,2.477,10.000,309,317,3.53
2022-07-26 10:05:09,-58.4716492,1.1302336,1.822,2.811,10.000,328,322,3.55
2022-07-26 10:27:00,-58.4686584,1.1320586,1.846,2.748,9.700,307,314,3.54
2022-07-26 10:48:51,-58.4662971,1.1329881,1.648,2.189,9.700,298,315,3.56
2022-07-26 11:10:41,-58.4635773,1.1338387,1.756,2.587,9.500,325,324,3.55
2022-07-26 11:32:32,-58.4611702,1.1341670,1.680,2.431,9.500,319,322,3.56
2022-07-26 11:54:23,-58.4590530,1.1343766,1.721,2.732,9.500,326,325,3.54
2022-07-26 12:16:14,-58.4564857,1.1350135,1.628,3.049,9.900,330,324,3.55
2022-07-26 12:38:04,-58.4540863,1.1353886,2.016,3.241,9.700,303,321,3.56
2022-07-26 12:59:55,-58.4519920,1.1351857,1.541,2.447,9.800,304,316,3.56
2022-07-26 13:21:46,-58.4494591,1.1339748,1.772,2.515,10.000,317,323,3.54
2022-07-26 13:43:36,-58.4479179,1.1328022,1.745,2.485,9.700,324,324,3.56
2022-07-26 14:05:27,-58.4469757,1.1316080,1.764,2.409,9.900,306,311,3.56
2022-07-26 14:27:18,-58.4460411,1.1300067,1.629,2.142,10.200,300,311,3.55
2022-07-26 14:49:09,-58.4457016,1.1289597,1.662,2.983,10.000,305,311,3.55
2022-07-26 15:10:59,-58.4460411,1.1280419,1.908,2.761,10.200,308,314,3.50
2022-07-26 15:32:50,-58.4457664,1.1304673,1.751,3.401,10.200,304,317,3.48
2022-07-26 15:54:41,-58.4444160,1.1349739,1.645,2.998,9.800,306,315,3.48
2022-07-26 16:16:31,-58.4424019,1.1409978,1.727,2.270,10.200,309,316,3.55
2022-07-26 16:38:22,-58.4406776,1.1461900,1.698,2.473,9.700,308,317,3.53
2022-07-26 17:00:13,-58.4386444,1.1519973,1.829,2.937,9.000,301,295,3.54
2022-07-26 17:22:04,-58.4363632,1.1588717,1.878,3.288,8.100,299,295,3.56
2022-07-26 17:43:54,-58.4350395,1.1644530,1.920,3.040,7.800,294,291,3.55
2022-07-26 18:05:45,-58.4329414,1.1717476,1.855,3.862,7.700,316,313,3.55
2022-07-26 18:27:36,-58.4310417,1.1775517,1.962,3.044,7.800,314,307,3.56
2022-07-26 18:49:27,-58.4291573,1.1835464,2.068,2.881,8.600,319,317,3.56
2022-07-26 19:11:17,-58.4265747,1.1921201,1.862,2.455,8.400,298,297,3.55
2022-07-26 19:33:08,-58.4240112,1.1997575,2.104,3.115,8.500,320,314,3.56
2022-07-26 19:54:59,-58.4210358,1.2064277,1.927,3.160,8.400,310,309,3.56
2022-07-26 20:16:49,-58.4176445,1.2143980,1.970,3.258,8.400,304,295,3.55
2022-07-26 20:38:40,-58.4152145,1.2206823,1.730,2.877,8.200,300,296,3.56
2022-07-26 21:00:31,-58.4120064,1.2286253,1.945,2.986,8.400,284,288,3.56
2022-07-26 21:22:22,-58.4089012,1.2349470,1.949,2.965,8.300,287,294,3.54
2022-07-26 21:44:12,-58.4063568,1.2410879,1.892,2.705,9.000,295,293,3.54
2022-07-26 22:06:03,-58.4033012,1.2490926,2.081,2.895,9.000,291,295,3.56
2022-07-26 22:27:54,-58.4007950,1.2541322,1.845,2.896,8.800,299,302,3.55
2022-07-26 22:49:44,-58.3981743,1.2594100,2.201,2.982,9.200,298,296,3.56
2022-07-26 23:11:35,-58.3952713,1.2659734,2.072,2.872,9.100,301,302,3.55
2022-07-26 23:33:26,-58.3927803,1.2706512,1.963,3.216,8.900,315,317,3.56
2022-07-26 23:55:17,-58.3908081,1.2744858,2.053,2.990,9.200,316,320,3.55
2022-07-27 00:17:07,-58.3891182,1.2793138,2.083,2.747,9.100,310,316,3.56
2022-07-27 00:38:58,-58.3874741,1.2832465,2.076,2.903,9.300,309,316,3.55
2022-07-27 01:00:49,-58.3853645,1.2884796,1.905,3.040,9.200,317,315,3.53
2022-07-27 01:22:39,-58.3837051,1.2918434,2.046,2.805,9.000,317,309,3.54
2022-07-27 01:44:30,-58.3823738,1.2951670,1.909,3.212,9.400,306,310,3.55
2022-07-27 02:06:21,-58.3804398,1.2993631,1.936,3.747,9.000,308,308,3.49
2022-07-27 02:28:12,-58.3790855,1.3024296,1.891,2.792,9.300,298,302,3.48
2022-07-27 02:50:02,-58.3772736,1.3052258,1.825,3.035,9.100,309,306,3.53
2022-07-27 03:11:53,-58.3751984,1.3071775,1.708,2.603,8.800,332,314,3.56
2022-07-27 03:33:44,-58.3736687,1.3087060,2.064,2.599,9.800,312,317,3.54
2022-07-27 03:55:35,-58.3720894,1.3109488,1.718,3.811,9.300,315,312,3.55
2022-07-27 04:17:25,-58.3714752,1.3122114,2.045,2.965,10.200,311,314,3.52
2022-07-27 04:39:16,-58.3714447,1.3133638,1.668,2.572,9.500,322,314,3.48
2022-07-27 05:01:07,-58.3714867,1.3155261,1.767,2.508,9.600,313,317,3.54
2022-07-27 05:22:57,-58.3714752,1.3175687,1.856,2.748,9.600,311,320,3.56
2022-07-27 05:44:48,-58.3713608,1.3198813,1.844,2.986,10.000,301,311,3.56
2022-07-27 06:06:39,-58.3716469,1.3230968,1.600,2.446,9.500,322,311,3.56
2022-07-27 06:28:30,-58.3722000,1.3259031,1.572,2.501,9.200,316,311,3.56
2022-07-27 06:50:20,-58.3729134,1.3294533,1.635,2.474,9.500,294,308,3.56
2022-07-27 07:12:11,-58.3737907,1.3342042,1.766,2.974,10.100,306,310,3.55
2022-07-27 07:34:02,-58.3742447,1.3375995,1.580,2.510,9.700,293,306,3.56
2022-07-27 07:55:52,-58.3744431,1.3418185,1.631,2.461,9.700,309,307,3.52
2022-07-27 08:17:43,-58.3744049,1.3452992,1.697,3.284,9.700,300,311,3.48
2022-07-27 08:39:34,-58.3744583,1.3477002,1.621,2.431,9.800,300,312,3.49
2022-07-27 09:01:25,-58.3742218,1.3503458,1.708,2.228,9.400,297,308,3.48
2022-07-27 09:23:15,-58.3739128,1.3526335,1.460,2.674,9.400,293,306,3.51
2022-07-27 09:45:06,-58.3743095,1.3550709,1.578,2.304,9.200,293,312,3.54
2022-07-27 10:06:57,-58.3750458,1.3573647,1.735,2.197,10.000,298,307,3.54
2022-07-27 10:28:47,-58.3753395,1.3594664,1.633,2.307,9.500,334,311,3.56
2022-07-27 10:50:38,-58.3754692,1.3630182,1.765,2.451,10.000,298,307,3.54
2022-07-27 11:12:29,-58.3764877,1.3657991,1.581,2.167,9.900,314,319,3.55
2022-07-27 11:34:20,-58.3778114,1.3686537,1.602,2.292,9.800,319,319,3.55
2022-07-27 11:56:10,-58.3788910,1.3712325,1.796,2.338,10.200,307,315,3.52
2022-07-27 12:18:01,-58.3802834,1.3747087,1.359,2.579,9.400,295,312,3.52
2022-07-27 12:39:52,-58.3817902,1.3771834,1.414,1.960,9.400,317,316,3.48
2022-07-27 13:01:43,-58.3838654,1.3814601,1.452,2.436,9.200,314,313,3.49
2022-07-27 13:23:33,-58.3858185,1.3863966,1.364,2.059,9.100,306,316,3.56
2022-07-27 13:45:24,-58.3875771,1.3919038,1.308,1.730,8.800,311,323,3.55
2022-07-27 14:07:15,-58.3890495,1.4003323,1.722,2.455,9.300,315,320,3.55
2022-07-27 14:29:05,-58.3894272,1.4100966,1.391,1.894,8.800,311,315,3.48
2022-07-27 14:50:56,-58.3898506,1.4207665,1.411,2.646,8.700,305,324,3.47
2022-07-27 15:12:47,-58.3905029,1.4310666,1.471,2.420,8.500,334,333,3.47
2022-07-27 15:34:38,-58.3906059,1.4401532,1.537,2.007,9.000,310,319,3.48
2022-07-27 15:56:28,-58.3909836,1.4510765,1.333,2.374,8.800,348,330,3.51
2022-07-27 16:18:19,-58.3918648,1.4600924,1.340,1.622,9.200,308,325,3.55
2022-07-27 16:40:10,-58.3930435,1.4681226,1.314,1.847,8.900,324,326,3.53
2022-07-27 17:02:00,-58.3946686,1.4767790,1.336,1.915,8.800,312,320,3.48
2022-07-27 17:23:51,-58.3959503,1.4833018,1.274,1.873,8.700,337,329,3.48
2022-07-27 17:45:42,-58.3975372,1.4881910,1.290,1.765,8.200,329,333,3.47
2022-07-27 18:07:33,-58.3991089,1.4914095,1.424,2.051,8.000,325,335,3.48
2022-07-27 18:29:23,-58.4004860,1.4947429,1.300,2.633,7.500,354,337,3.47
2022-07-27 18:51:14,-58.4016762,1.4989114,1.408,1.729,8.400,291,304,3.48
2022-07-27 19:13:05,-58.4031029,1.5026268,1.280,1.804,7.600,336,319,3.48
2022-07-27 19:34:55,-58.4046021,1.5073926,1.308,1.969,7.100,328,323,3.49
2022-07-27 19:56:46,-58.4066696,1.5133395,1.481,2.330,7.600,303,320,3.50
2022-07-27 20:18:37,-58.4084015,1.5175915,1.315,1.964,7.200,318,315,3.48
2022-07-27 20:40:28,-58.4097137,1.5208904,1.464,2.253,7.000,331,326,3.48
2022-07-27 21:02:18,-58.4107437,1.5235761,1.466,2.532,6.800,319,332,3.48
2022-07-27 21:24:09,-58.4116402,1.5264620,1.451,2.010,7.000,306,319,3.48
2022-07-27 21:46:00,-58.4127121,1.5299373,1.528,2.275,6.900,332,324,3.49
2022-07-27 22:07:51,-58.4140282,1.5341082,1.468,2.056,6.900,319,313,3.48
2022-07-27 22:29:41,-58.4151955,1.5374240,1.496,1.936,6.800,323,318,3.48
2022-07-27 22:51:32,-58.4163704,1.5410419,1.597,2.402,6.600,353,332,3.54
2022-07-27 23:13:23,-58.4174271,1.5438710,1.656,2.203,6.900,295,302,3.51
2022-07-27 23:35:13,-58.4184761,1.5463785,1.647,2.481,6.900,317,306,3.49
2022-07-27 23:57:04,-58.4204102,1.5490040,1.814,2.336,6.600,322,324,3.48
2022-07-28 00:18:55,-58.4217453,1.5507978,1.559,2.296,6.700,319,321,3.49
2022-07-28 00:40:46,-58.4234734,1.5523632,1.540,2.531,6.400,330,321,3.53
2022-07-28 01:02:36,-58.4245377,1.5541842,1.627,2.403,6.700,323,329,3.49
2022-07-28 01:24:27,-58.4253426,1.5551776,1.752,3.404,6.700,330,318,3.49
2022-07-28 01:46:18,-58.4264717,1.5555474,1.810,2.952,6.600,335,326,3.49
2022-07-28 02:08:08,-58.4272690,1.5558766,1.755,2.653,6.500,284,302,3.49
2022-07-28 02:29:59,-58.4279556,1.5564117,1.996,2.596,7.000,325,321,3.49
2022-07-28 02:51:50,-58.4287949,1.5561386,1.874,2.608,6.700,284,303,3.53
2022-07-28 03:13:41,-58.4295807,1.5556484,1.920,2.828,6.800,313,314,3.51
2022-07-28 03:35:31,-58.4304695,1.5547903,1.957,3.354,6.800,286,311,3.49
2022-07-28 03:57:22,-58.4319801,1.5526454,1.888,2.827,7.100,302,317,3.50
2022-07-28 04:19:13,-58.4331970,1.5501105,1.996,3.084,6.800,325,318,3.50
2022-07-28 04:41:03,-58.4358063,1.5464799,1.793,2.665,6.500,310,314,3.49
2022-07-28 05:02:54,-58.4383736,1.5433286,1.787,3.114,6.700,317,320,3.49
2022-07-28 05:24:45,-58.4412270,1.5403965,1.829,2.692,6.700,296,316,3.49
2022-07-28 05:46:36,-58.4451065,1.5371073,2.046,3.215,6.900,317,321,3.49
2022-07-28 06:08:26,-58.4484100,1.5347284,2.149,2.981,7.000,316,317,3.48
2022-07-28 06:30:17,-58.4518089,1.5324628,1.999,3.344,7.000,295,308,3.48
2022-07-28 06:52:08,-58.4564209,1.5295936,1.827,2.699,6.900,285,312,3.50
2022-07-28 07:13:59,-58.4604683,1.5275494,1.731,2.449,6.900,292,318,3.52
2022-07-28 07:35:49,-58.4649582,1.5261436,1.726,3.757,6.900,299,314,3.49
2022-07-28 07:57:40,-58.4712334,1.5266644,1.577,2.532,6.700,325,322,3.49
2022-07-28 08:19:31,-58.4765511,1.5288137,1.817,3.244,6.400,299,326,3.48
2022-07-28 08:41:21,-58.4816437,1.5323094,1.818,2.733,6.800,289,308,3.48
2022-07-28 09:03:12,-58.4860153,1.5353194,1.661,2.888,6.700,315,332,3.50
2022-07-28 09:25:03,-58.4903603,1.5371898,1.806,2.495,7.000,318,328,3.49
2022-07-28 09:46:54,-58.4940872,1.5384454,1.923,2.433,6.900,333,331,3.48
2022-07-28 10:08:44,-58.4971848,1.5399741,2.007,3.051,6.900,313,327,3.48
2022-07-28 10:30:35,-58.5003700,1.5420053,1.891,2.676,7.000,308,328,3.48
2022-07-28 10:52:26,-58.5031357,1.5438646,2.106,3.446,7.400,307,321,3.48
2022-07-28 11:14:16,-58.5057220,1.5455987,1.850,3.508,7.000,317,328,3.48
2022-07-28 11:36:07,-58.5080185,1.5472955,1.960,3.326,7.200,288,300,3.48
2022-07-28 11:57:58,-58.5112953,1.5495089,1.851,2.798,7.300,323,301,3.48
2022-07-28 12:19:49,-58.5136642,1.5507423,2.010,3.088,7.700,300,319,3.48
2022-07-28 12:41:39,-58.5158768,1.5519334,1.867,2.821,7.600,340,327,3.48
2022-07-28 13:03:30,-58.5176010,1.5530487,2.116,3.055,7.700,300,324,3.47
2022-07-28 13:25:21,-58.5193481,1.5536660,1.986,2.954,7.800,353,322,3.48
2022-07-28 13:47:11,-58.5211830,1.5535822,2.002,2.944,7.600,305,328,3.48
2022-07-28 14:09:02,-58.5231552,1.5529616,2.339,3.548,8.100,317,317,3.48
2022-07-28 14:30:53,-58.5251274,1.5518402,2.051,3.172,7.800,297,323,3.48
2022-07-28 14:52:44,-58.5269814,1.5505171,1.958,3.719,7.800,322,319,3.48
2022-07-28 15:14:34,-58.5285873,1.5488443,2.062,3.461,7.500,316,324,3.49
2022-07-28 15:36:25,-58.5305328,1.5465297,2.255,3.282,8.200,299,313,3.49
2022-07-28 15:58:16,-58.5324745,1.5440981,1.911,3.606,7.600,313,322,3.50
2022-07-28 16:20:07,-58.5345840,1.5414228,2.173,2.909,8.100,301,307,3.48
2022-07-28 16:41:57,-58.5372543,1.5383331,2.095,3.729,8.200,303,311,3.49
2022-07-28 17:03:48,-58.5394173,1.5360717,1.929,2.805,8.000,303,306,3.49
2022-07-28 17:25:39,-58.5414772,1.5335643,2.161,3.436,8.400,337,305,3.49
2022-07-28 17:47:29,-58.5438347,1.5303572,2.052,3.858,8.200,266,303,3.49
2022-07-28 18:09:20,-58.5462914,1.5279152,2.116,3.322,8.200,306,306,3.48
2022-07-28 18:31:11,-58.5491142,1.5254060,2.041,3.231,8.100,346,313,3.49
2022-07-28 18:53:02,-58.5515633,1.5226080,2.214,3.392,8.500,281,311,3.49
2022-07-28 19:14:52,-58.5535278,1.5199846,2.162,3.409,8.000,353,327,3.50
2022-07-28 19:36:43,-58.5558929,1.5166692,2.081,2.897,8.300,291,316,3.49
2022-07-28 19:58:34,-58.5575600,1.5147154,2.340,2.923,8.000,334,324,3.49
2022-07-28 20:20:24,-58.5591736,1.5129632,2.279,3.544,8.000,335,325,3.50
2022-07-28 20:42:15,-58.5611076,1.5115885,2.400,3.632,8.500,285,318,3.48
2022-07-28 21:04:06,-58.5623245,1.5099870,2.304,4.010,8.800,296,320,3.48
2022-07-28 21:25:57,-58.5637054,1.5080726,2.235,3.074,8.300,338,327,3.49
2022-07-28 21:47:47,-58.5652161,1.5060461,2.070,2.575,8.800,326,325,3.49
2022-07-28 22:09:38,-58.5660095,1.5053680,1.856,2.905,8.500,315,322,3.48
2022-07-28 22:31:29,-58.5665283,1.5050603,1.850,3.010,8.700,326,330,3.50
2022-07-28 22:53:19,-58.5667000,1.5050263,1.920,3.771,8.500,341,327,3.49
2022-07-28 23:15:10,-58.5665855,1.5045893,2.035,2.784,8.500,353,334,3.49
2022-07-28 23:37:01,-58.5662575,1.5040295,2.032,2.562,8.600,338,327,3.48
2022-07-28 23:58:52,-58.5661240,1.5035480,2.002,2.625,8.500,351,331,3.49
2022-07-29 00:20:42,-58.5660744,1.5031582,2.062,2.852,8.500,326,330,3.49
2022-07-29 00:42:33,-58.5662766,1.5028229,2.142,3.148,9.300,344,333,3.49
2022-07-29 01:04:24,-58.5664635,1.5024897,2.123,3.600,8.900,329,325,3.49
2022-07-29 01:26:15,-58.5665398,1.5019726,2.137,3.290,9.100,10,333,3.49
2022-07-29 01:48:05,-58.5662575,1.5008124,2.076,2.805,8.600,349,332,3.49
2022-07-29 02:09:56,-58.5662918,1.4995987,2.146,3.087,8.900,2,339,3.48
2022-07-29 02:31:47,-58.5666428,1.4985729,2.100,3.520,8.900,18,335,3.49
2022-07-29 02:53:37,-58.5670128,1.4986418,2.193,3.081,9.400,335,337,3.49
2022-07-29 03:15:28,-58.5674095,1.4983619,1.874,2.619,8.900,352,326,3.47
2022-07-29 03:37:19,-58.5680656,1.4972017,1.971,3.171,8.700,350,335,3.48
2022-07-29 03:59:10,-58.5687675,1.4961942,2.342,3.352,9.300,336,328,3.49
